id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,sale_year,sale_month,house_age,is_renovated,years_since_renov,basement_ratio,above_ratio,lot_to_living_ratio,zipcode_98002,zipcode_98003,zipcode_98004,zipcode_98005,zipcode_98006,zipcode_98007,zipcode_98008,zipcode_98010,zipcode_98011,zipcode_98014,zipcode_98019,zipcode_98022,zipcode_98023,zipcode_98024,zipcode_98027,zipcode_98028,zipcode_98029,zipcode_98030,zipcode_98031,zipcode_98032,zipcode_98033,zipcode_98034,zipcode_98038,zipcode_98039,zipcode_98040,zipcode_98042,zipcode_98045,zipcode_98052,zipcode_98053,zipcode_98055,zipcode_98056,zipcode_98058,zipcode_98059,zipcode_98065,zipcode_98070,zipcode_98072,zipcode_98074,zipcode_98075,zipcode_98077,zipcode_98092,zipcode_98102,zipcode_98103,zipcode_98105,zipcode_98106,zipcode_98107,zipcode_98108,zipcode_98109,zipcode_98112,zipcode_98115,zipcode_98116,zipcode_98117,zipcode_98118,zipcode_98119,zipcode_98122,zipcode_98125,zipcode_98126,zipcode_98133,zipcode_98136,zipcode_98144,zipcode_98146,zipcode_98148,zipcode_98155,zipcode_98166,zipcode_98168,zipcode_98177,zipcode_98178,zipcode_98188,zipcode_98198,zipcode_98199
223039330,3,3.0,3250.0,5093.0,2.0,0,3,3,10,0,2004,0,47.5123,-122.39,2820,7752.0,2015,4,11,0,0,0.0,1.1524822695035462,2.748936170212766,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7857000900,3,1.75,1260.0,11775.0,1.0,0,0,5,6,0,1942,0,47.5501,-122.296,1270,5480.0,2014,7,72,0,0,0.0,0.9921259842519685,4.31496062992126,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8109800110,3,3.5,2840.0,4468.0,3.0,0,0,3,10,0,2006,0,47.7069,-122.117,3040,5400.0,2014,8,8,0,0,0.0,0.9342105263157895,1.7763157894736843,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5422560900,3,2.25,1960.0,6500.0,2.0,0,0,4,8,0,1977,0,47.6642,-122.129,1860,6160.0,2014,8,37,0,0,0.0,1.053763440860215,3.3118279569892475,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3332000195,3,1.0,760.0,3090.0,1.0,0,0,2,5,0,1903,0,47.5513,-122.275,1020,5356.0,2014,9,111,0,0,0.0,0.7450980392156863,5.250980392156863,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2423029245,3,1.75,2240.0,78225.0,2.0,0,0,5,8,0,1976,0,47.4638,-122.484,2030,157687.0,2014,6,38,0,0,0.0,1.103448275862069,77.6783251231527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8651600110,4,2.25,2240.0,9684.0,2.0,0,0,4,9,0,1970,0,47.5489,-122.225,2440,9618.0,2015,4,45,0,0,0.0,0.9180327868852459,3.9418032786885244,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7902200015,3,1.75,1820.0,15570.0,1.0,0,2,3,8,0,1948,0,47.5068,-122.386,2490,9480.0,2015,4,67,0,0,0.0,0.7309236947791165,3.8072289156626504,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3523089019,4,3.5,3370.0,213008.0,2.0,0,3,3,9,0,2005,0,47.4398,-121.738,2790,114868.0,2014,5,9,0,0,0.0,1.2078853046594982,41.17132616487455,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8827900015,3,1.0,1160.0,4360.0,1.0,0,0,4,8,0,1929,0,47.6718,-122.291,1810,4360.0,2014,8,85,0,0,0.0,0.6408839779005525,2.408839779005525,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9237800100,3,2.25,1640.0,8625.0,1.0,0,0,3,8,320,1987,0,47.6772,-122.153,1770,9476.0,2015,2,28,0,0,0.1807909604519774,0.7457627118644068,5.353672316384181,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2724089019,1,0.75,820.0,59677.0,1.0,0,0,3,5,0,1999,0,47.5316,-121.764,1590,14163.0,2014,5,15,0,0,0.0,0.5157232704402516,8.907547169811322,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5416501030,4,2.5,2800.0,4687.0,2.0,0,0,3,9,0,2005,0,47.3594,-122.04,2750,4750.0,2014,11,9,0,0,0.0,1.018181818181818,1.7272727272727273,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7211402305,3,1.75,1780.0,5000.0,1.5,0,0,3,6,700,1957,0,47.5105,-122.36,1500,5000.0,2015,4,58,0,0,0.4666666666666667,0.72,3.3333333333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1221059176,4,2.75,2200.0,213008.0,1.0,0,0,3,7,790,1989,0,47.3224,-122.122,2240,58806.0,2015,3,26,0,0,0.35267857142857145,0.6294642857142857,26.25267857142857,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7549802600,4,2.0,1480.0,3132.0,1.0,0,0,5,6,740,1910,0,47.55,-122.312,1480,6420.0,2014,5,104,0,0,0.5,0.5,4.337837837837838,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4112100165,3,3.0,2010.0,2554.0,2.0,0,0,3,7,150,2001,0,47.5525,-122.269,1370,5100.0,2015,3,14,0,0,0.10948905109489052,1.3576642335766422,3.7226277372262775,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7518506595,3,2.0,2880.0,5100.0,1.5,0,0,4,7,800,1926,0,47.6805,-122.385,1820,5100.0,2014,8,88,0,0,0.43956043956043955,1.1428571428571428,2.802197802197802,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2767602490,3,1.0,940.0,1948.0,1.0,0,0,5,6,0,1900,0,47.6733,-122.383,1700,5000.0,2014,7,114,0,0,0.0,0.5529411764705883,2.9411764705882355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3821000100,4,1.75,1620.0,10530.0,1.0,0,0,3,7,0,1968,0,47.3808,-122.211,1890,9975.0,2015,3,47,0,0,0.0,0.8571428571428571,5.277777777777778,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
524069019,4,3.25,4400.0,213008.0,2.0,0,0,3,11,0,1988,0,47.5927,-122.064,3240,9791.0,2014,11,26,0,0,0.0,1.3580246913580247,3.0219135802469137,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1492800296,3,1.75,1530.0,6743.0,1.0,0,0,3,7,120,1955,0,47.5745,-122.396,2040,6000.0,2014,7,59,0,0,0.058823529411764705,0.6911764705882353,2.9411764705882355,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7855900110,4,2.75,3460.0,11350.0,1.0,0,4,4,9,1680,1974,0,47.568,-122.153,3200,13874.0,2014,7,40,0,0,0.525,0.55625,4.335625,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7853290090,4,2.5,2890.0,7306.0,2.0,0,0,3,7,0,2006,0,47.5447,-121.883,2850,6687.0,2014,11,8,0,0,0.0,1.0140350877192983,2.3463157894736844,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2123049175,3,1.5,1980.0,11214.0,1.0,0,0,3,7,0,1959,0,47.4696,-122.298,1510,9072.0,2014,12,55,0,0,0.0,1.3112582781456954,6.00794701986755,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025049064,3,1.0,1980.0,3243.0,1.5,0,0,3,8,0,1912,0,47.6429,-122.327,1380,1249.0,2014,9,102,0,0,0.0,1.434782608695652,0.9050724637681159,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6046401105,2,1.5,1450.0,2550.0,1.0,0,0,3,7,630,1984,0,47.6911,-122.348,1450,5100.0,2015,4,31,0,0,0.43448275862068964,0.5655172413793104,3.5172413793103448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3505100756,4,3.0,4280.0,18834.0,1.0,0,4,5,11,2100,1971,0,47.5811,-122.4,2490,8858.0,2014,11,43,0,0,0.8433734939759037,0.8755020080321285,3.557429718875502,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5468730110,4,2.5,1810.0,6509.0,2.0,0,0,3,7,0,1994,0,47.3531,-122.143,1760,7417.0,2014,5,20,0,0,0.0,1.0284090909090908,4.214204545454545,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5154200015,3,3.0,2490.0,27702.0,2.0,1,4,3,10,0,2000,0,47.5596,-122.403,2580,12119.0,2015,4,15,0,0,0.0,0.9651162790697675,4.697286821705426,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9285800590,3,1.0,1610.0,4108.0,1.5,0,0,5,7,0,1928,0,47.5704,-122.376,1680,4467.0,2015,3,87,0,0,0.0,0.9583333333333334,2.6589285714285715,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
4083304190,1,2.5,1820.0,3008.0,2.0,0,0,3,7,730,1910,2004,47.6529,-122.339,1860,3420.0,2014,8,104,1,10,0.3924731182795699,0.5860215053763441,1.8387096774193548,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2470100110,5,5.75,4978.80000000001,35069.0,2.0,0,0,3,13,3000,2001,0,47.6289,-122.233,3560,24345.0,2014,8,13,0,0,0.8426966292134831,1.7415730337078652,6.838483146067416,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7574910490,4,2.5,3520.0,35991.0,2.0,0,0,4,10,0,1992,0,47.7437,-122.035,3210,35991.0,2014,11,22,0,0,0.0,1.0965732087227413,11.21214953271028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
868001030,4,2.25,3740.0,18000.0,1.0,0,0,4,9,1870,1951,0,47.7027,-122.378,2610,10902.0,2014,9,63,0,0,0.7164750957854407,0.7164750957854407,4.1770114942528735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8108600464,3,2.25,2150.0,30476.0,2.0,0,0,3,7,0,1991,0,47.4605,-122.277,2010,10800.0,2014,5,23,0,0,0.0,1.0696517412935322,5.373134328358209,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
3295610490,4,3.25,3526.0,15958.0,2.0,0,0,3,10,0,1997,0,47.567,-122.033,3639,15090.0,2015,5,18,0,0,0.0,0.9689475130530365,4.14674361088211,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5013500110,2,1.0,1070.0,6625.0,1.0,0,0,3,7,240,1950,0,47.5736,-122.393,1310,6625.0,2014,11,64,0,0,0.183206106870229,0.6335877862595419,5.057251908396947,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3223069019,3,1.0,1410.0,81021.0,1.0,0,0,3,7,0,1949,1981,47.4303,-122.067,2000,81021.0,2014,10,65,1,33,0.0,0.705,40.5105,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2725069085,4,2.5,3190.0,49658.0,2.0,0,0,3,10,0,1999,0,47.6216,-122.015,3040,49658.0,2014,12,15,0,0,0.0,1.049342105263158,16.334868421052633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6821600265,2,1.0,1270.0,6000.0,1.0,0,0,3,7,0,1939,0,47.6482,-122.393,1770,6000.0,2015,3,76,0,0,0.0,0.7175141242937854,3.389830508474576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1471701780,4,1.5,1970.0,14490.0,1.5,0,0,4,7,0,1963,0,47.4612,-122.069,1880,14880.0,2014,8,51,0,0,0.0,1.047872340425532,7.914893617021277,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9835800750,3,2.25,1640.0,7630.0,1.0,0,0,4,8,460,1968,0,47.3739,-122.29,1930,7630.0,2014,12,46,0,0,0.23834196891191708,0.6113989637305699,3.9533678756476682,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8835900015,3,1.0,1600.0,7161.0,1.0,0,0,3,8,0,1953,0,47.5507,-122.261,1760,8280.0,2014,12,61,0,0,0.0,0.9090909090909091,4.704545454545454,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
806800110,3,2.5,3020.0,5868.0,2.0,0,0,3,7,0,2003,0,47.3361,-122.175,2710,5470.0,2014,8,11,0,0,0.0,1.1143911439114391,2.018450184501845,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
826069002,2,1.0,1350.0,213008.0,1.0,0,0,3,6,0,1947,0,47.7617,-122.061,2330,104108.0,2014,10,67,0,0,0.0,0.5793991416309013,44.68154506437768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2222059064,4,1.75,1870.0,22072.0,1.0,0,0,3,7,800,1959,0,47.3775,-122.165,2100,10185.0,2015,3,56,0,0,0.38095238095238093,0.5095238095238095,4.85,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7781600100,3,2.75,2730.0,38869.0,1.5,1,4,3,9,790,1963,2001,47.4857,-122.361,2630,28188.0,2014,9,51,1,13,0.30038022813688214,0.7376425855513308,10.71787072243346,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4047200265,2,1.0,1100.0,17817.0,1.0,0,0,3,7,480,1980,0,47.7728,-121.9,1790,20009.0,2014,8,34,0,0,0.2681564245810056,0.3463687150837989,11.178212290502794,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2125059013,5,3.5,4320.0,40816.0,2.0,0,0,4,11,0,1997,0,47.644,-122.185,4080,44584.0,2015,4,18,0,0,0.0,1.0588235294117647,10.927450980392157,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2011400583,3,2.5,2700.0,9994.0,1.0,0,3,4,7,1350,1959,0,47.397,-122.321,2470,10664.0,2014,6,55,0,0,0.5465587044534413,0.5465587044534413,4.317408906882591,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
3526039160,3,3.0,3700.0,16857.0,1.0,0,0,3,10,1530,2000,0,47.6956,-122.392,2320,12000.0,2014,8,14,0,0,0.6594827586206896,0.9353448275862069,5.172413793103448,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8718500495,4,1.75,2190.0,9225.0,1.0,0,0,4,7,940,1959,0,47.7396,-122.256,2190,9225.0,2014,7,55,0,0,0.4292237442922374,0.5707762557077626,4.212328767123288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3815500165,5,2.75,2840.0,12253.0,1.0,0,0,3,7,1420,1960,0,47.7618,-122.253,2210,11620.0,2014,9,54,0,0,0.6425339366515838,0.6425339366515838,5.257918552036199,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5104450690,4,2.75,2610.0,9077.0,1.0,0,0,4,8,1300,1987,0,47.4612,-122.147,1900,10500.0,2014,7,27,0,0,0.6842105263157895,0.6894736842105263,5.526315789473684,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7202260300,3,2.5,2630.0,5827.0,2.0,0,0,3,8,0,2001,0,47.688,-122.038,2330,4715.0,2014,7,13,0,0,0.0,1.128755364806867,2.023605150214592,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1423600300,3,1.5,1090.0,7698.0,1.0,0,0,5,7,0,1966,0,47.4553,-122.174,1540,7624.0,2014,11,48,0,0,0.0,0.7077922077922078,4.950649350649351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1796100015,4,3.5,3090.0,100835.0,2.0,0,0,3,9,0,1999,0,47.3087,-122.088,2400,50543.0,2015,4,16,0,0,0.0,1.2875,21.059583333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
